"","term","best","auc","anova_p_value","is_sig","is_best","tsm_C","tsm_P","p_adj_overall","is_sig_overall"
"HP:0002718","Recurrent bacterial infections","DLBC",0.65578596556198,7.79953245826173e-06,TRUE,TRUE,0.27679008187176,6.84650419351423e-06,5.44140464007405e-05,TRUE
"HP:0002719","Recurrent infections","UCEC",0.667323621984312,1.5368266572945e-37,TRUE,TRUE,0.311786496603998,1.18327299880739e-15,7.89618274326103e-14,TRUE
"HP:0002721","Immunodeficiency","DLBC",0.682540890888628,2.14468726490497e-13,TRUE,FALSE,0.234831574939244,9.0354257715636e-07,9.40406083157319e-06,TRUE
"HP:0002733","Abnormality of the lymph nodes","DLBC",0.644169117057161,0.000100340721011623,TRUE,TRUE,0.202800071675967,0.00050991735071143,0.0020724298528218,TRUE
"HP:0002747","Respiratory insufficiency due to muscle weakness","KIRP",0.700724793239052,6.83406962248925e-06,TRUE,TRUE,0.199546272540959,0.000200372678073036,0.000949812057966998,TRUE
"HP:0002750","Delayed skeletal maturation","STAD",0.67682074425245,2.42716636350459e-17,TRUE,TRUE,0.329449581988851,2.30271188591716e-09,4.69946459290954e-08,TRUE
"HP:0002751","Kyphoscoliosis","STAD",0.709253089291645,8.82215592599104e-10,TRUE,TRUE,0.315853883678684,5.95310019188416e-06,4.81261152354424e-05,TRUE
"HP:0002757","Recurrent fractures","STAD",0.691023824063725,3.34994646040063e-09,TRUE,FALSE,0.302416360453496,0.000107032368697141,0.000560930081657613,TRUE
"HP:0002758","Osteoarthritis","SKCM",0.729947202496942,4.90405345517079e-07,TRUE,TRUE,0.210503408118069,0.00480713760829341,0.0133399211372838,TRUE
"HP:0002778","Abnormality of the trachea","CESC",0.693869806849565,1.04067030484423e-10,TRUE,TRUE,0.285942150383912,1.69682813960291e-05,0.000118564004212701,TRUE
"HP:0002783","Recurrent lower respiratory tract infections","DLBC",0.688065803272293,0.000423544092935215,TRUE,TRUE,0.272125687421433,5.05385905076083e-05,0.000298003412993139,TRUE
"HP:0002788","Recurrent upper respiratory tract infections","DLBC",0.649969791991927,8.40766233521221e-05,TRUE,TRUE,0.256213676154883,1.14385539905815e-05,8.4597759670839e-05,TRUE
"HP:0002793","Abnormal pattern of respiration","UCS",0.660975754981519,1.6595367149214e-12,TRUE,FALSE,0.108124352902663,0.00482729565003174,0.0133831345393154,TRUE
"HP:0002795","Functional respiratory abnormality","UCEC",0.638768903734224,1.22484157488873e-38,TRUE,TRUE,0.229720214056918,6.01797682679878e-12,2.12689310952187e-10,TRUE
"HP:0002797","Osteolysis","DLBC",0.746355530656452,8.01440071218282e-08,TRUE,TRUE,0.280625918870428,8.74687188607877e-06,6.7140638906713e-05,TRUE
"HP:0002803","Congenital contracture","UCS",0.708071863058399,1.28519516811573e-08,TRUE,TRUE,0.173819242044298,0.00203794587888776,0.00656509815249029,TRUE
"HP:0002804","Arthrogryposis multiplex congenita","UCS",0.718693884748173,3.75050713412318e-08,TRUE,FALSE,0.164972282932095,0.00586880621374887,0.0157016889449138,TRUE
"HP:0002808","Kyphosis","STAD",0.714477282426319,3.87746689243026e-30,TRUE,TRUE,0.337880816184947,1.06872661561844e-10,2.93320227744908e-09,TRUE
"HP:0002813","Abnormality of limb bone morphology","UCEC",0.696636499085467,2.17487483498009e-97,TRUE,TRUE,0.435217852898974,1.17869092366075e-32,9.38152252257689e-30,TRUE
"HP:0002814","Abnormality of the lower limb","UCEC",0.699179010617901,1.45709876316338e-105,TRUE,TRUE,0.381980379020031,3.7928457696897e-32,2.91290555112169e-29,TRUE
"HP:0002815","Abnormality of the knee","STAD",0.725146678058438,4.7182146348054e-26,TRUE,TRUE,0.424548747088805,8.35347249406042e-14,4.05411986585353e-12,TRUE
"HP:0002817","Abnormality of the upper limb","UCEC",0.687376776322111,1.36638610575162e-88,TRUE,TRUE,0.374029321557793,3.01619210134511e-29,1.67135222061372e-26,TRUE
"HP:0002818","Abnormality of the radius","STAD",0.699850306241156,6.70496922405067e-13,TRUE,TRUE,0.344301503872932,3.16621311434894e-08,4.90807879935337e-07,TRUE
"HP:0002823","Abnormality of femur morphology","STAD",0.688566694494874,2.71003969270058e-18,TRUE,TRUE,0.384767949712737,1.45986377426925e-10,3.89439345413837e-09,TRUE
"HP:0002827","Hip dislocation","UCEC",0.719000868394845,1.42725745650645e-19,TRUE,TRUE,0.293970627241754,5.9879486547082e-09,1.10645898131113e-07,TRUE
"HP:0002829","Arthralgia","LIHC",0.651752548843372,9.48155547679941e-05,TRUE,TRUE,0.139144921439628,0.0026583882518616,0.00818840445493199,TRUE
"HP:0002846","Abnormality of B cells","DLBC",0.694069822501108,1.14556962184559e-12,TRUE,TRUE,0.321443633549133,8.97252878856313e-11,2.51139015503926e-09,TRUE
"HP:0002857","Genu valgum","STAD",0.722658504581507,1.53297566785886e-08,TRUE,TRUE,0.337690861098337,2.75866428103924e-06,2.47668760391251e-05,TRUE
"HP:0002867","Abnormality of the ilium","KIRP",0.701620249239416,1.98365887096472e-05,TRUE,TRUE,0.178206162800009,0.00100485805706899,0.00363482616974483,TRUE
"HP:0002878","Respiratory failure","DLBC",0.632728002307675,0.000343590754109785,TRUE,TRUE,0.215256497274105,0.00111451463239013,0.00396787512585477,TRUE
"HP:0002904","Hyperbilirubinemia","CHOL",0.629341282503038,0.185131494984673,TRUE,TRUE,0.180976945446822,0.00815957233149474,0.0205827727546107,TRUE
"HP:0002910","Elevated hepatic transaminases","KIRP",0.616915759982745,0.00914088046688365,FALSE,FALSE,0.106543399733242,0.0799366405904075,0.138889606373646,FALSE
"HP:0002921","Abnormality of the cerebrospinal fluid","KIRP",0.62799580429511,7.07225850709134e-12,TRUE,TRUE,0.178517252151172,1.50484631225573e-06,1.47638171594143e-05,TRUE
"HP:0002926","Abnormality of thyroid physiology","UCS",0.694270961187578,5.86397522548717e-12,TRUE,TRUE,0.195965550187725,2.37061566653554e-05,0.000157954446603135,TRUE
"HP:0002936","Distal sensory impairment","UCEC",0.680205290186208,5.57542973062678e-07,TRUE,FALSE,0.152164539592169,0.0254487811400907,0.0535908490645867,FALSE
"HP:0002948","Vertebral fusion","STAD",0.738097862919594,2.44003462892695e-07,TRUE,TRUE,0.302013761320782,0.000372126678016214,0.00159068620806931,TRUE
"HP:0002960","Autoimmunity","DLBC",0.657905413568717,1.98373596541229e-06,TRUE,TRUE,0.257677441116273,2.62247259376238e-06,2.37241910032118e-05,TRUE
"HP:0002973","Abnormality of the forearm","STAD",0.70337526497774,2.14221083990107e-14,TRUE,TRUE,0.353977870339326,5.97784766732309e-09,1.10509400120243e-07,TRUE
"HP:0002974","Radioulnar synostosis","STAD",0.732743642152509,8.84253380965357e-06,TRUE,TRUE,0.275329522220679,0.000892805550675567,0.00330105159918647,TRUE
"HP:0002977","Aplasia/Hypoplasia involving the central nervous system","UCEC",0.688633485751304,1.58474463124019e-88,TRUE,TRUE,0.333727689970589,1.68772685930429e-24,4.3977339876729e-22,TRUE
"HP:0002979","Bowing of the legs","STAD",0.700108828730799,1.44897524818657e-11,TRUE,TRUE,0.341142284392515,2.017623555367e-07,2.53584521274033e-06,TRUE
"HP:0002981","Abnormality of the calf","STAD",0.699371474428548,6.69570900826625e-16,TRUE,TRUE,0.414304469864405,8.41363918171548e-11,2.37469676865749e-09,TRUE
"HP:0002983","Micromelia","STAD",0.735849328313738,4.27380127159662e-11,TRUE,FALSE,0.252883475590934,0.000545820582534677,0.00219040862976461,TRUE
"HP:0002992","Abnormality of tibia morphology","STAD",0.683411061565927,6.05265739332389e-07,TRUE,TRUE,0.458976868314442,1.92268768264882e-06,1.8190528635322e-05,TRUE
"HP:0002996","Limited elbow movement","BLCA",0.694840066959102,3.84156881021859e-05,TRUE,TRUE,0.208558472827179,0.000947011257335494,0.00346364481586754,TRUE
"HP:0002997","Abnormality of the ulna","STAD",0.710378199883441,1.14610893509147e-10,TRUE,TRUE,0.323134840667237,9.1379487834477e-07,9.49271110451368e-06,TRUE
"HP:0003011","Abnormality of the musculature","UCEC",0.673924502531557,1.15182942188443e-139,TRUE,TRUE,0.336561830899163,3.17683426646296e-35,3.97340276710521e-32,TRUE
"HP:0003016","Metaphyseal widening","UCEC",0.687548455699501,7.55316278667806e-05,TRUE,TRUE,0.192950951800028,0.00202563032058866,0.0065321541741502,TRUE
"HP:0003019","Abnormality of the wrist","STAD",0.707076690718268,1.53464375541296e-08,TRUE,FALSE,0.191588382258534,0.0112557484745547,0.0268884936001149,TRUE
"HP:0003026","Short long bone","STAD",0.703829348761825,1.08489307628759e-16,TRUE,TRUE,0.339188067258173,4.82977028245039e-08,7.18654058071204e-07,TRUE
"HP:0003028","Abnormality of the ankles","STAD",0.715535839513309,5.30365380054285e-05,TRUE,TRUE,0.266066054317769,0.00215345213157603,0.00687948044310532,TRUE
"HP:0003042","Elbow dislocation","STAD",0.728681825453621,3.40979036193334e-09,TRUE,TRUE,0.296269940839029,5.93441345998219e-05,0.000340969790817929,TRUE
"HP:0003043","Abnormality of the shoulder","STAD",0.738730402566267,2.235474173775e-07,TRUE,FALSE,0.254297007471899,0.00464925678385888,0.0129957132348002,TRUE
"HP:0003045","Abnormality of the patella","STAD",0.731814551974502,1.01567909680384e-07,TRUE,TRUE,0.346275318586779,9.6267658961094e-06,7.28724371205404e-05,TRUE
"HP:0003077","Hyperlipidemia","UCEC",0.639280593007924,0.00376002929084689,TRUE,TRUE,0.208289369015063,0.000267174218951635,0.00120712339857847,TRUE
"HP:0003103","Abnormal cortical bone morphology","UCEC",0.731266383440304,0.00012652032318183,TRUE,TRUE,0.238088998579205,1.63254070492025e-05,0.000114731260071583,TRUE
"HP:0003107","Abnormality of cholesterol metabolism","UCEC",0.666196647435383,0.00121881755507162,TRUE,TRUE,0.21144980579933,0.000698095562323017,0.00268823287616576,TRUE
"HP:0003110","Abnormality of urine homeostasis","COAD",0.601012703495164,1.84862333810598e-08,TRUE,TRUE,0.166074909751964,2.34988412389914e-05,0.000156787878993764,TRUE
"HP:0003111","Abnormality of ion homeostasis","UCEC",0.628232110706515,1.50783462866933e-05,TRUE,TRUE,0.194160687647423,1.48823377258609e-05,0.000105709754387033,TRUE
"HP:0003115","Abnormal EKG","SKCM",0.663014781188043,0.0029719256406146,TRUE,TRUE,0.233884411455193,0.00517359323402821,0.0141499591459658,TRUE
"HP:0003117","Abnormality of circulating hormone level","STAD",0.637300157028895,1.90350632260415e-10,TRUE,TRUE,0.296088855581595,8.0182070288799e-08,1.12429542247356e-06,TRUE
"HP:0003119","Abnormality of lipid metabolism","UCEC",0.619554160453113,0.000511350552504024,TRUE,TRUE,0.179878197240152,0.000358050354935921,0.00154120081983037,TRUE
"HP:0003121","Limb joint contracture","ACC",0.686126021198862,8.16047784720419e-17,TRUE,FALSE,0.125580446602765,0.000496959111790138,0.00202691531517051,TRUE
"HP:0003128","Lactic acidosis","STAD",0.684872228497373,4.83087907352023e-10,TRUE,FALSE,-0.746477344598439,8.06673228363005e-06,6.27227837385771e-05,TRUE
"HP:0003130","Abnormal peripheral myelination","BLCA",0.683725999266261,0.000192034523306479,TRUE,FALSE,0.172112077093462,0.0195530959813024,0.0427828424890035,TRUE
"HP:0003134","Abnormality of peripheral nerve conduction","UCS",0.743909501818602,1.2836336955832e-12,TRUE,FALSE,0.113851650229261,0.00408122722481013,0.0116809286036802,TRUE
"HP:0003155","Elevated alkaline phosphatase","TGCT",0.631704226669903,0.144304543329623,TRUE,TRUE,0.155984970327623,0.00270945866671698,0.00831237385900923,TRUE
"HP:0003170","Abnormality of the acetabulum","STAD",0.708888989291956,0.000116311514444806,TRUE,TRUE,0.32524776656121,7.242916039762e-05,0.000402981561459865,TRUE
"HP:0003196","Short nose","STAD",0.741453395805786,5.63343730409748e-28,TRUE,FALSE,0.256747856531851,7.64846707370022e-06,5.9842590637766e-05,TRUE
"HP:0003198","Myopathy","UCS",0.702499748649113,4.11724974091843e-18,TRUE,FALSE,0.175761299185744,0.000167420273927931,0.000818332951258274,TRUE
"HP:0003199","Decreased muscle mass","CESC",0.693950391216429,0.000163586105009538,TRUE,TRUE,0.235421897773165,0.00434095959840957,0.0122887318197102,TRUE
"HP:0003202","Skeletal muscle atrophy","UCS",0.662494732008627,6.45713682879578e-23,TRUE,FALSE,0.118081616301878,0.00180382511718534,0.00593582262120616,TRUE
"HP:0003236","Elevated serum creatine phosphokinase","UCS",0.679873537417027,1.04044674730175e-16,TRUE,FALSE,0.123449199703053,0.00476553636400025,0.0132471501060754,TRUE
"HP:0003241","External genital hypoplasia","UCEC",0.66973529571195,1.22145096438869e-25,TRUE,TRUE,0.255865292681169,6.84059774011128e-10,1.57441643885968e-08,TRUE
"HP:0003256","Abnormality of the coagulation cascade","SKCM",0.635670216391719,0.0010350965586869,TRUE,TRUE,0.299515147407772,3.60182613464859e-06,3.10503231331974e-05,TRUE
"HP:0003270","Abdominal distention","DLBC",0.68826880523365,3.80110465364641e-05,TRUE,TRUE,0.226102572528343,0.000629930180228266,0.00247028787688548,TRUE
"HP:0003271","Visceromegaly","UCEC",0.615503958850903,3.70106905290018e-16,TRUE,TRUE,0.255597142091326,7.96844630882377e-10,1.81208678241594e-08,TRUE
"HP:0003272","Abnormality of the hip bone","UCEC",0.723696670749504,2.57350710071659e-43,TRUE,TRUE,0.336914988164927,1.9464342421698e-14,1.04548595564694e-12,TRUE
"HP:0003287","Abnormality of mitochondrial metabolism","STAD",0.706110112954311,1.02709751838666e-08,TRUE,TRUE,-1.17289013196884,5.26200669518273e-07,5.87326887017642e-06,TRUE
"HP:0003298","Spina bifida occulta","CESC",0.765324886610023,5.29948982266713e-09,TRUE,FALSE,0.19422572496112,0.0172982536282717,0.0385721450097403,TRUE
"HP:0003307","Hyperlordosis","CESC",0.73976636824166,4.33563353034038e-17,TRUE,TRUE,0.249694191639069,1.44694993896933e-05,0.000103170591657799,TRUE
"HP:0003312","Abnormal form of the vertebral bodies","STAD",0.703212994773654,1.52782596318424e-22,TRUE,FALSE,0.272121854874047,6.83760121322873e-07,7.37793519128176e-06,TRUE
"HP:0003319","Abnormality of the cervical spine","UCEC",0.701654559417722,3.78613184029507e-24,TRUE,FALSE,0.234197120662086,1.05886442048059e-07,1.43997666576448e-06,TRUE
"HP:0003324","Generalized muscle weakness","DLBC",0.680632630736741,6.48867602109593e-08,TRUE,TRUE,0.226899141968739,0.000321600422252808,0.00140826048659987,TRUE
"HP:0003326","Myalgia","UCS",0.658073034090656,1.26538096564556e-05,TRUE,FALSE,0.109651495435223,0.00185555717091864,0.00607227859117398,TRUE
"HP:0003330","Abnormal bone structure","UCEC",0.660965711562757,1.70427310578192e-36,TRUE,TRUE,0.322798715892911,4.29993941197694e-15,2.56449792505044e-13,TRUE
"HP:0003336","Abnormal enchondral ossification","CHOL",0.660249936422685,1.55029366275162e-05,FALSE,FALSE,0.114865606484008,0.0696780271985617,0.123967702444391,FALSE
"HP:0003355","Aminoaciduria","TGCT",0.61715516069399,0.00436871036751314,FALSE,FALSE,0.113414521087636,0.0527322866655799,0.0983138237254015,FALSE
"HP:0003366","Abnormality of the femoral neck or head region","STAD",0.691039308206519,7.9543140194913e-11,TRUE,TRUE,0.305041634076079,4.62856022523353e-06,3.86310490790892e-05,TRUE
"HP:0003367","Abnormality of the femoral neck","STAD",0.681802832737153,3.42148158615165e-08,TRUE,TRUE,0.304070449923269,1.8776758933062e-05,0.000129139261438134,TRUE
"HP:0003394","Muscle cramps","DLBC",0.66876267748478,0.000410235671091466,TRUE,TRUE,0.249560492440736,0.000398759972059038,0.00168251725656448,TRUE
"HP:0003398","Abnormal synaptic transmission at the neuromuscular junction","DLBC",0.686710397153686,0.0086258465054468,TRUE,TRUE,0.272290475023409,0.000572282370015316,0.00227602734894072,TRUE
"HP:0003401","Paresthesia","LAML",0.70518306154941,1.22419743239926e-05,TRUE,TRUE,0.080625221628101,1.12844802346104e-05,8.3641958474484e-05,TRUE
"HP:0003422","Vertebral segmentation defect","TGCT",0.749434124449102,8.99604122020744e-16,TRUE,TRUE,0.179522572531198,1.28098951577224e-05,9.32124285944908e-05,TRUE
"HP:0003457","EMG abnormality","UCS",0.710827845743805,1.18281109374698e-14,TRUE,FALSE,0.149027342765227,0.00430904135381717,0.0122171369368329,TRUE
"HP:0003468","Abnormal vertebral morphology","STAD",0.700687331910475,5.9229437475174e-30,TRUE,FALSE,0.301386576677272,3.1229168927575e-09,6.15895393777611e-08,TRUE
"HP:0003470","Paralysis","DLBC",0.682892224713356,0.000143960375831623,TRUE,TRUE,0.244899238166224,0.000783317510507474,0.00296092801484977,TRUE
"HP:0003473","Fatigable weakness","DLBC",0.686710397153686,0.0086258465054468,TRUE,TRUE,0.272290475023409,0.000572282370015316,0.00227602734894072,TRUE
"HP:0003474","Sensory impairment","STAD",0.68490066440506,6.04594843279654e-13,TRUE,TRUE,0.240925146881629,9.88365637864711e-05,0.000523746449136492,TRUE
"HP:0003477","Peripheral axonal neuropathy","CESC",0.687651090825773,2.76793532452671e-05,TRUE,TRUE,0.221189779393321,0.0055495436948679,0.0149868491540122,TRUE
"HP:0003487","Babinski sign","CHOL",0.637685028438956,2.96296761605309e-06,FALSE,FALSE,0.116528900614642,0.0399066042262155,0.0779158604257977,FALSE
"HP:0003498","Disproportionate short stature","COAD",0.700636499115571,9.64755829531587e-08,TRUE,TRUE,0.169305027015577,0.00109354880980637,0.00390593935199767,TRUE
"HP:0003508","Proportionate short stature","STAD",0.71682205735591,8.30114854071989e-10,TRUE,TRUE,0.314187975501903,1.0052995694302e-05,7.56411033884089e-05,TRUE
"HP:0003510","Severe short stature","STAD",0.688204463339006,9.26336008368725e-06,TRUE,TRUE,0.27195498384158,0.000725203651563868,0.00277698697085898,TRUE
"HP:0003546","Exercise intolerance","KIRP",0.673441289924841,0.00386086317167719,TRUE,FALSE,0.159674583464668,0.0255321353032533,0.0537456604652441,FALSE
"HP:0003549","Abnormality of connective tissue","UCEC",0.679327169798651,1.70703535514158e-83,TRUE,TRUE,0.33416720760163,1.38182185943617e-25,4.35184415242287e-23,TRUE
"HP:0003560","Muscular dystrophy","COAD",0.721081918428117,1.02804110182801e-12,TRUE,FALSE,0.187598907308351,0.000316320975141615,0.00138917205134423,TRUE
"HP:0003690","Limb muscle weakness","UCEC",0.665388601240451,5.44634684442302e-09,TRUE,TRUE,0.168310738109117,0.00179947725092589,0.00592443968097413,TRUE
"HP:0003693","Distal amyotrophy","ACC",0.710651175203512,7.4882572111052e-10,TRUE,FALSE,0.146938486225471,0.00217531406724224,0.00693969892199362,TRUE
"HP:0003701","Proximal muscle weakness","KIRP",0.691153930411479,3.87763033062427e-16,TRUE,FALSE,0.182675169176786,4.52269409973696e-06,3.78721592406588e-05,TRUE
"HP:0003712","Skeletal muscle hypertrophy","STAD",0.687762305058298,6.86946160440241e-14,TRUE,TRUE,0.312702534805163,8.24833848878272e-07,8.6944200742825e-06,TRUE
"HP:0003764","Nevus","STAD",0.679179468934981,3.50985039977562e-06,TRUE,TRUE,0.31274137879081,1.88937433843812e-05,0.000129882617838359,TRUE
"HP:0003774","Stage 5 chronic kidney disease","UCEC",0.722496142008285,0.00103442048902903,TRUE,TRUE,0.242288330705606,1.57818637617585e-05,0.000111250703387237,TRUE
"HP:0003808","Abnormal muscle tone","UCEC",0.678487022958319,7.33078027044602e-107,TRUE,TRUE,0.344168067860587,2.86386616446787e-28,1.42464324108802e-25,TRUE
"HP:0004097","Deviation of finger","STAD",0.71416014932849,1.43406940573347e-30,TRUE,TRUE,0.355131241492552,3.79921795391033e-12,1.38826849040383e-10,TRUE
"HP:0004207","Abnormality of the 5th finger","UCEC",0.704019281634973,2.75430999161307e-32,TRUE,TRUE,0.373327657500368,2.2245299061764e-14,1.19047703145205e-12,TRUE
"HP:0004209","Clinodactyly of the 5th finger","STAD",0.718329168402063,4.42622621602263e-22,TRUE,TRUE,0.32006450780074,7.10357915963769e-09,1.28871231368545e-07,TRUE
"HP:0004275","Duplication of hand bones","UCEC",0.703080286168512,1.05758809566678e-18,TRUE,TRUE,0.360247558393551,1.76523106766734e-10,4.6467080708482e-09,TRUE
"HP:0004279","Short palm","STAD",0.764556882303084,7.11840291725202e-17,TRUE,TRUE,0.359424209931041,3.5055334371814e-07,4.12411265106297e-06,TRUE
"HP:0004297","Abnormality of the biliary system","DLBC",0.624787392348162,2.57736164408298e-06,TRUE,TRUE,0.228756238520208,3.28712007089188e-07,3.89226313831114e-06,TRUE
"HP:0004298","Abnormality of the abdominal wall","UCEC",0.71564917822646,1.17296930026587e-41,TRUE,TRUE,0.363264490023577,8.3717762777686e-16,5.75326339616324e-14,TRUE
"HP:0004299","Hernia of the abdominal wall","COAD",0.721617372598259,9.49074384133714e-32,TRUE,FALSE,0.208444850798378,1.38356828509344e-07,1.81937774852059e-06,TRUE
"HP:0004302","Functional motor problems","KIRP",0.634788690431109,3.39852347525162e-07,TRUE,FALSE,0.159621620729621,0.000302709121079495,0.00133906573205093,TRUE
"HP:0004303","Abnormality of muscle fibers","UCS",0.679183606854582,5.53765985686506e-13,TRUE,FALSE,0.116988300411204,0.004875438545503,0.0134926790850891,TRUE
"HP:0004305","Involuntary movements","UCS",0.669931197998132,3.65249847830813e-34,TRUE,FALSE,0.159982661576684,4.67105899348548e-06,3.89412071031842e-05,TRUE
"HP:0004307","Abnormal anatomic location of the heart","UCEC",0.667983426920413,0.000544802587249657,TRUE,TRUE,0.219516297029015,3.76089289149795e-05,0.000232305186226352,TRUE
"HP:0004308","Ventricular arrhythmia","UCS",0.714818480735779,1.09457206629067e-06,TRUE,TRUE,0.224155816112124,0.000238052533920741,0.00109752372037013,TRUE
"HP:0004313","Decreased antibody level in blood","UCEC",0.670703837202466,4.23608759214329e-06,TRUE,TRUE,0.224464120293321,2.84576821433957e-05,0.000183713831810838,TRUE
"HP:0004322","Short stature","UCEC",0.685905217931679,4.46746350095706e-80,TRUE,TRUE,0.438082134681757,6.43110938102537e-31,4.14012123917304e-28,TRUE
"HP:0004323","Abnormality of body weight","UCEC",0.643390075226076,5.38131773400158e-53,TRUE,TRUE,0.325157861909959,1.46410721138865e-21,2.44628844602098e-19,TRUE
"HP:0004324","Increased body weight","UCEC",0.683073226409938,1.6994195788158e-23,TRUE,TRUE,0.318416763788313,2.19009504807193e-11,6.88407798231491e-10,TRUE
"HP:0004325","Decreased body weight","UCEC",0.635807427837665,2.70422197391536e-40,TRUE,TRUE,0.296993159734837,1.42529666587686e-16,1.13032222546061e-14,TRUE
"HP:0004326","Cachexia","UCS",0.733568287246156,3.37707420542925e-05,TRUE,TRUE,0.133484267155593,0.00412452894280091,0.0117832917183354,TRUE
"HP:0004328","Abnormality of the anterior segment of the globe","UCEC",0.671690512878356,8.37527650152758e-66,TRUE,TRUE,0.347099671499379,6.10552028690293e-25,1.69161554480673e-22,TRUE
"HP:0004329","Abnormality of the posterior segment of the globe","UCEC",0.641891760714561,2.20770004997145e-43,TRUE,TRUE,0.291274833141465,2.61423282850186e-16,1.98681694966142e-14,TRUE
"HP:0004332","Abnormality of lymphocytes","DLBC",0.692048255157831,1.56506454550036e-15,TRUE,TRUE,0.309525751127059,1.47313904711385e-11,4.80179709057752e-10,TRUE
"HP:0004334","Dermal atrophy","UCEC",0.724134878009011,1.1695477418432e-06,TRUE,TRUE,0.21492804212942,5.85897855143464e-05,0.000337255286084948,TRUE
"HP:0004337","Abnormality of amino acid metabolism","UCEC",0.633101989133991,1.8506446328606e-08,TRUE,FALSE,0.225216962582907,1.18077962716715e-05,8.69759531530694e-05,TRUE
"HP:0004347","Weakness of muscles of respiration","KIRP",0.704667438062362,5.31325255761117e-07,TRUE,TRUE,0.206805614342513,4.0334539574877e-05,0.000246672926017018,TRUE
"HP:0004348","Abnormality of bone mineral density","UCEC",0.657605893946146,9.90437878800437e-23,TRUE,TRUE,0.292760170867747,4.40873277765992e-11,1.30845210898197e-09,TRUE
"HP:0004349","Reduced bone mineral density","UCEC",0.653529954396236,4.22236531853434e-19,TRUE,TRUE,0.287610361143994,4.27037022430827e-10,1.02827132529878e-08,TRUE
"HP:0004354","Abnormality of carboxylic acid metabolism","TGCT",0.62717970650621,2.84176164864003e-07,TRUE,FALSE,0.136937695383689,0.0010285117558332,0.00370682936373614,TRUE
"HP:0004360","Abnormality of acid-base homeostasis","UCS",0.617660767784152,4.17070911229275e-06,TRUE,FALSE,0.0833664670520728,0.00790663239901138,0.0200672970720734,TRUE
"HP:0004362","Abnormality of enteric ganglion morphology","UCEC",0.670866888488079,2.99626148321038e-06,TRUE,TRUE,0.24111076438019,1.98491122173292e-06,1.86943790108822e-05,TRUE
"HP:0004363","Abnormality of calcium homeostasis","CHOL",0.639638516603399,0.000285828025156785,TRUE,TRUE,0.205464043180324,0.000155105782940319,0.00076437135584773,TRUE
"HP:0004364","Abnormality of nitrogen compound homeostasis","LUSC",0.620367298194309,0.0342782870535927,FALSE,FALSE,0.127405365566584,0.0412595739439565,0.0800966345441526,FALSE
"HP:0004370","Abnormality of temperature regulation","LIHC",0.636049544580438,2.44800681387435e-08,TRUE,TRUE,0.177285974244181,1.17148738173533e-05,8.63350700721311e-05,TRUE
"HP:0004372","Reduced consciousness/confusion","UCS",0.607315195390594,3.32745375453637e-05,TRUE,FALSE,0.103920272718678,0.00547866991799162,0.0148393920511076,TRUE
"HP:0004373","Focal dystonia","STAD",0.724050771843055,1.41244514505302e-06,TRUE,TRUE,0.30815215497163,0.000125298559468487,0.000640796694269203,TRUE
"HP:0004374","Hemiplegia/hemiparesis","TGCT",0.645890154623759,1.93299195047834e-05,TRUE,TRUE,0.16233222098334,1.79459673189026e-05,0.000124225595406749,TRUE
"HP:0004378","Abnormality of the anus","UCEC",0.687494674762232,8.12332529239652e-15,TRUE,TRUE,0.328850460219542,5.43297371285595e-09,1.01076862411382e-07,TRUE
"HP:0004379","Abnormality of alkaline phosphatase activity","KIRP",0.63818122918828,0.152952591109668,TRUE,TRUE,0.169897767405043,0.00629896698678807,0.016643142130229,TRUE
"HP:0004400","Abnormality of the pylorus","ACC",0.737166243515498,1.85049839604937e-09,TRUE,TRUE,0.202119271651753,1.00582171527768e-06,1.03431645308893e-05,TRUE
"HP:0004404","Abnormal nipple morphology","UCEC",0.697474519100344,2.98633544420459e-12,TRUE,TRUE,0.318452509534125,3.12378036611854e-08,4.85605856914791e-07,TRUE
"HP:0004408","Abnormality of the sense of smell","STAD",0.697726298182383,0.000250943965224527,TRUE,TRUE,0.300958078498014,0.000432315780648368,0.00180032873037128,TRUE
"HP:0004414","Abnormality of the pulmonary artery","STAD",0.74469211768996,3.16495610304135e-09,TRUE,TRUE,0.371660952749622,1.86141231430508e-06,1.76893998747712e-05,TRUE
"HP:0004422","Biparietal narrowing","DLBC",0.700311499984137,0.00167701202191243,TRUE,TRUE,0.283805369174315,5.01694594911681e-05,0.000296286488912677,TRUE
"HP:0004426","Abnormality of the cheek","STAD",0.715794048765054,6.76357982994466e-19,TRUE,TRUE,0.38161573983629,9.72800250873819e-10,2.1584036382287e-08,TRUE
"HP:0004673","Decreased facial expression","UCS",0.791572184429349,1.68582236785844e-11,TRUE,TRUE,0.217531499304828,0.000144104419068767,0.000719760750504736,TRUE
"HP:0004755","Supraventricular tachycardia","LUAD",0.705036227919458,1.01050908332447e-06,TRUE,TRUE,0.309466710847548,2.29500763954078e-08,3.68683502490044e-07,TRUE
"HP:0004796","Gastrointestinal obstruction","UCS",0.679767071080866,0.00168368489543845,TRUE,TRUE,0.126005225512429,0.00262058936681859,0.00809361648947726,TRUE
"HP:0004890","Elevated pulmonary artery pressure","UCS",0.672747330741221,7.25862532003372e-05,TRUE,TRUE,0.119118595189,0.00383374351771838,0.0111120940363928,TRUE
